Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene:AT1G04240	-	1	-	1128149	1129689	34.187565	12.510353	22.453566
gene:AT1G04250	-	1	+	1136078	1138663	73.353073	26.842300	48.176525
gene:AT1G04260	-	1	-	1140278	1141564	20.690203	7.571225	13.588825
gene:AT1G04270	-	1	-	1141558	1143130	719.604797	263.327057	472.619049
gene:AT1G04280	-	1	-	1143436	1147091	52.535061	19.915703	35.744675
gene:AT1G04330	-	1	-	1161289	1161982	1.579251	0.577900	1.037214
gene:AT1G04290	-	1	-	1147297	1148533	0.000000	0.000000	0.000000
gene:AT1G04295	-	1	+	1147781	1148435	0.000000	0.000000	0.000000
gene:AT1G04300	-	1	-	1148564	1154667	51.240551	20.254179	36.352177
gene:AT1G04310	-	1	-	1154740	1157813	14.608628	5.564467	9.987100
gene:AT1G04380	-	1	-	1176544	1178488	0.000000	0.000000	0.000000
gene:AT1G04360	-	1	-	1167288	1169034	7.680595	2.810582	5.044429
gene:AT1G04340	-	1	-	1162905	1164861	50.306992	18.408981	33.040417
gene:AT1G04350	-	1	+	1164910	1167135	3.486932	1.275983	2.290133
gene:AT1G04390	-	1	-	1179310	1183704	16.061455	5.877414	10.548776
gene:AT1G04400	-	1	-	1185512	1188696	220.343475	83.083382	149.117950
gene:AT1G04425	-	1	+	1194187	1196889	16.132385	5.903370	10.595361
gene:AT1G04430	-	1	+	1197956	1201579	60.034607	25.019209	44.904442
gene:AT1G04410	-	1	-	1188995	1191458	928.176697	339.650360	609.604065
gene:AT1G04420	-	1	+	1191519	1193884	231.116714	84.573204	151.791885
gene:AT1G04470	-	1	-	1210924	1214841	0.069787	0.025537	0.045834
gene:AT1G04440	-	1	+	1202160	1206009	106.614250	39.013657	70.021660
gene:AT1G04490	-	1	-	1217690	1220899	1.199561	0.679345	1.219287
gene:AT1G04500	-	1	-	1221411	1224539	0.507525	0.203806	0.365790
gene:AT1G04480	-	1	+	1215925	1217471	240.428223	87.980583	157.907455
gene:AT1G04267	-	1	+	1216552	1216691	15.635715	5.721622	10.269160
gene:AT1G04273	-	1	+	1216722	1216865	16.618055	6.081093	10.914337
gene:AT1G04277	-	1	+	1216921	1217061	3.992908	1.461136	2.622446
gene:AT1G04510	-	1	+	1226483	1230947	56.516598	20.737865	37.220295
gene:AT1G04540	-	1	+	1236754	1239199	4.201145	1.537337	2.759211
gene:AT1G04550	-	1	+	1240294	1242157	27.173624	11.048150	19.829206
gene:AT1G04520	-	1	+	1231452	1234032	33.455067	12.242309	21.972479
gene:AT1G04530	-	1	-	1234176	1236206	122.490814	44.823414	80.449013
gene:AT1G04570	-	1	-	1246601	1248876	1.014794	0.371346	0.666492
gene:AT1G04580	-	1	-	1252005	1257893	0.000000	0.000000	0.000000
gene:AT1G04555	-	1	+	1242506	1244244	10.483350	3.836202	6.885211
gene:AT1G04600	-	1	+	1261762	1272588	0.701179	0.256584	0.460517
gene:AT1G04610	-	1	+	1279351	1281618	3.825817	1.399992	2.512704
gene:AT1G04590	-	1	-	1258556	1261470	44.760929	16.484119	29.585676
gene:AT1G04620	-	1	-	1282163	1286619	17.807831	6.516470	11.695752
gene:AT1G04660	-	1	-	1300368	1301773	0.074680	0.027328	0.049048
gene:AT1G04650	-	1	-	1294627	1299023	4.738699	2.000205	3.589965
gene:AT1G04625	-	1	-	1287831	1289820	0.000000	0.000000	0.000000
gene:AT1G04630	-	1	-	1289734	1291112	62.638927	22.921642	41.139736
gene:AT1G04635	-	1	+	1291300	1292024	3.068965	1.123035	2.015622
gene:AT1G04640	-	1	+	1292023	1293398	71.473106	35.943943	64.512146
gene:AT1G04680	-	1	-	1303467	1307973	35.109211	12.847614	23.058882
gene:AT1G04700	-	1	+	1316139	1321000	2.431492	0.895648	1.607508
gene:AT1G04690	-	1	+	1313443	1315823	187.152267	68.485168	122.917091
gene:AT1G04710	-	1	+	1321885	1324840	29.186405	10.680264	19.168926
gene:AT1G04730	-	1	-	1325099	1331169	8.695271	3.263017	5.856460
gene:AT1G04750	-	1	-	1331466	1333651	54.586983	29.033709	52.109661
gene:AT1G04760	-	1	+	1334533	1336704	2.963340	1.329036	2.385353
gene:AT1G04770	-	1	-	1336274	1337849	64.769455	23.701271	42.539013
gene:AT1G04778	-	1	+	1339588	1340565	2.238208	0.819034	1.470001
gene:AT1G04780	-	1	-	1340553	1343793	55.050617	20.144831	36.155914
gene:AT1G04790	-	1	+	1344989	1348868	37.550732	13.741047	24.662415
gene:AT1G04800	-	1	-	1348452	1349478	73.224380	26.795208	48.092007
gene:AT1G04810	-	1	+	1350080	1355466	57.186607	20.926458	37.558784
gene:AT1G04820	-	1	-	1356084	1358547	157.147644	57.505486	103.210777
gene:AT1G04830	-	1	-	1358574	1362019	30.712532	13.252340	23.785282
gene:AT1G04840	-	1	-	1362227	1365027	1.359231	0.497387	0.892710
gene:AT1G04850	-	1	-	1365107	1368940	110.366837	50.017750	89.771797
gene:AT1G04860	-	1	-	1369036	1373103	35.081150	12.837346	23.040453
gene:AT1G04880	-	1	-	1375824	1379228	0.263724	0.096505	0.173208
gene:AT1G04870	-	1	-	1373234	1375821	37.879459	13.861340	24.878315
gene:AT1G04920	-	1	-	1391434	1395953	0.274407	0.100415	0.180224
gene:AT1G04900	-	1	+	1383841	1387895	16.694981	6.109242	10.964860
gene:AT1G04297	-	1	-	1385478	1386132	1.010636	0.369825	0.663761
gene:AT1G04910	-	1	-	1387871	1391381	57.008987	20.861462	37.442127
gene:AT1G04303	-	1	+	1388988	1389225	9.777708	3.577985	6.421762
gene:AT1G04930	-	1	-	1396265	1399122	9.210007	3.641110	6.535059
gene:AT1G04945	-	1	+	1399174	1403112	6.072156	3.365772	6.040883
gene:AT1G04940	-	1	+	1399182	1400830	140.383667	51.370998	92.200600
gene:AT1G04950	-	1	-	1403085	1407531	37.965935	14.647806	26.289865
gene:AT1G04960	-	1	-	1407772	1410933	38.176125	16.744600	30.053190
gene:AT1G05000	-	1	+	1425539	1428869	25.112236	16.804184	30.160128
gene:AT1G04970	-	1	+	1411088	1413627	59.697880	24.174635	43.388607
gene:AT1G04980	-	1	-	1413644	1416218	32.074085	11.736961	21.065485
gene:AT1G04985	-	1	-	1416342	1419027	38.833649	14.210507	25.505001
gene:AT1G04990	-	1	-	1418612	1421863	30.948805	12.187183	21.873541
gene:AT1G05020	-	1	-	1435155	1437763	1.921809	0.703253	1.262198
gene:AT1G05040	-	1	-	1447369	1448463	0.000000	0.000000	0.000000
gene:AT1G05010	-	1	-	1431177	1433010	349.902557	128.040848	229.807556
gene:AT1G05030	-	1	-	1438048	1441933	23.077114	8.590702	15.418581
gene:AT1G05065	-	1	-	1454606	1455322	8.199443	3.000446	5.385196
gene:AT1G05055	-	1	-	1448631	1450901	16.278021	5.956663	10.691011
gene:AT1G05060	-	1	-	1451002	1452872	54.699707	20.016420	35.925446
gene:AT1G05070	-	1	-	1457007	1458802	62.625126	22.916592	41.130669
gene:AT1G05087	-	1	+	1463108	1464173	18.142590	7.373626	13.234175
gene:AT1G05100	-	1	+	1469541	1470881	2.496644	0.913604	1.639735
gene:AT1G05090	-	1	+	1464239	1465875	16.861294	6.170102	11.074091
gene:AT1G05136	-	1	+	1478923	1479063	0.361702	0.132359	0.237557
gene:AT1G05120	-	1	-	1471323	1476289	27.031805	10.010964	17.967667
gene:AT1G05140	-	1	+	1482546	1484059	131.767502	48.218060	86.541718
gene:AT1G05150	-	1	-	1484067	1487027	36.428234	13.330288	23.925186
gene:AT1G05160	-	1	-	1487378	1491005	15.742972	5.764663	10.346411
gene:AT1G05170	-	1	-	1490974	1494248	10.981132	4.610062	8.274134
gene:AT1G05180	-	1	-	1498114	1501953	44.272476	17.191504	30.855293
gene:AT1G05200	-	1	+	1504941	1509152	12.305914	5.242876	9.409906
gene:AT1G04343	-	1	-	1508646	1509015	0.117288	0.042920	0.077032
gene:AT1G05205	-	1	-	1509103	1510341	52.452126	19.193956	34.449287
gene:AT1G04347	-	1	+	1509751	1510161	1.291802	0.472713	0.848424
gene:AT1G05210	-	1	+	1510404	1511683	16.035065	5.867757	10.531444
gene:AT1G05240	-	1	+	1520278	1523023	3.364205	1.231073	2.209529
gene:AT1G04357	-	1	-	1523561	1524069	8.793714	3.217909	5.775499
gene:AT1G04363	-	1	+	1523594	1523943	0.000000	0.000000	0.000000
gene:AT1G04367	-	1	-	1524572	1525242	0.490313	0.179422	0.322026
gene:AT1G05250	-	1	-	1525601	1527360	3.603552	1.318658	2.366726
gene:AT1G05220	-	1	+	1511895	1512842	4.112735	1.504985	2.701145
gene:AT1G04353	-	1	+	1512618	1514562	1.769801	0.647628	1.162363
gene:AT1G05230	-	1	-	1512896	1518900	13.236568	6.865235	12.321716
gene:AT1G05190	-	1	-	1502251	1503853	1402.179810	513.103699	920.917847
gene:AT1G05280	-	1	-	1534830	1537602	1.918225	0.843578	1.514052
gene:AT1G05310	-	1	-	1550503	1552587	2.035245	0.744763	1.336700
gene:AT1G05300	-	1	-	1544927	1547849	12.177686	6.103949	10.955359
gene:AT1G05260	-	1	+	1529767	1531484	0.000000	0.000000	0.000000
gene:AT1G05270	-	1	-	1531641	1534767	56.664658	20.735460	37.215977
gene:AT1G05340	-	1	-	1558778	1559917	20.781290	7.604557	13.648649
gene:AT1G05320	-	1	+	1553568	1557848	30.186401	13.606460	24.420855
gene:AT1G05370	-	1	-	1569147	1572469	4.857643	1.777571	3.190382
gene:AT1G05350	-	1	-	1560678	1564409	39.047832	14.288885	25.645674
gene:AT1G05360	-	1	+	1564491	1567508	27.866610	12.710826	22.813374
gene:AT1G05420	-	1	+	1589973	1591012	2.017308	0.776760	1.394128
gene:AT1G05400	-	1	+	1584073	1585421	3.510090	1.284457	2.305342
gene:AT1G05410	-	1	-	1585371	1587794	29.687119	10.877411	19.522762
gene:AT1G05380	-	1	+	1576822	1582672	33.137691	12.376421	22.213186
gene:AT1G05385	-	1	-	1582671	1583760	118.759674	49.223923	88.347038
gene:AT1G05430	-	1	-	1594053	1595923	64.900085	23.749073	42.624809
gene:AT1G05440	-	1	-	1596007	1597940	7.062384	2.584358	4.638403
gene:AT1G05450	-	1	+	1599876	1601214	4.864078	1.887862	3.388332
gene:AT1G05460	-	1	-	1601148	1605034	14.635127	5.355474	9.611998
gene:AT1G05490	-	1	-	1618504	1623489	1.207603	0.441902	0.793124
gene:AT1G05470	-	1	-	1607202	1611840	11.895599	4.414858	7.923782
gene:AT1G05500	-	1	+	1624919	1629289	67.299286	25.028006	44.920231
gene:AT1G05530	-	1	-	1636249	1637914	1.304922	0.477514	0.857041
gene:AT1G05540	-	1	+	1639223	1640879	0.546196	0.199871	0.358728
gene:AT1G05550	-	1	-	1640959	1643917	0.215285	0.104923	0.188316
gene:AT1G05510	-	1	+	1629446	1630863	0.268411	0.098220	0.176286
gene:AT1G05520	-	1	-	1630849	1636018	41.080826	15.032824	26.980892
gene:AT1G05560	-	1	-	1645300	1647435	74.961296	29.637192	53.192795
gene:AT1G05562	-	1	+	1645300	1647435	37.480648	13.715401	24.616385
gene:AT1G04397	-	1	+	1661408	1661614	0.000000	0.000000	0.000000
gene:AT1G05575	-	1	-	1661550	1662259	5.733803	2.098187	3.765823
gene:AT1G05577	-	1	-	1662352	1664398	0.426974	0.156244	0.280426
gene:AT1G05590	-	1	+	1669350	1671902	22.733063	9.160414	16.441099
gene:AT1G05600	-	1	+	1671916	1673923	13.180098	4.973270	8.926019
gene:AT1G05610	-	1	-	1673861	1676077	1.291513	0.477897	0.857730
gene:AT1G05570	-	1	-	1647575	1659611	35.337189	13.684110	24.560223
gene:AT1G04393	-	1	-	1653221	1653624	0.080020	0.029282	0.052555
gene:AT1G05620	-	1	+	1678881	1681710	33.518269	13.946752	25.031610
gene:AT1G05660	-	1	-	1694070	1696191	1.936115	0.708488	1.271594
gene:AT1G05630	-	1	+	1682224	1687363	15.625154	6.020090	10.804850
gene:AT1G05640	-	1	-	1687436	1689955	2.027802	0.742039	1.331811
gene:AT1G05670	-	1	-	1697541	1701065	10.360632	3.947617	7.085177
gene:AT1G05675	-	1	-	1701116	1702749	1.275954	0.466914	0.838016
gene:AT1G05680	-	1	-	1703002	1704838	23.124216	8.461910	15.187427
gene:AT1G05690	-	1	+	1706736	1709360	6.424025	2.350762	4.219144
gene:AT1G05700	-	1	+	1709673	1713474	3.490679	1.332351	2.391302
gene:AT1G05770	-	1	-	1725388	1726321	2.481529	0.908073	1.629808
gene:AT1G05750	-	1	+	1721509	1724734	6.244639	2.285119	4.101328
gene:AT1G05760	-	1	-	1723734	1724534	5.768024	2.110710	3.788299
gene:AT1G05780	-	1	+	1726558	1728520	19.306713	7.064961	12.680183
gene:AT1G04423	-	1	+	1727263	1727415	1.241830	0.454426	0.815604
gene:AT1G05710	-	1	+	1714818	1717290	15.033980	7.833084	14.058808
gene:AT1G05720	-	1	-	1717389	1718909	64.258148	23.514168	42.203201
gene:AT1G04413	-	1	+	1717730	1718089	0.000000	0.000000	0.000000
gene:AT1G05730	-	1	+	1718555	1720587	3.818970	1.475303	2.647872
gene:AT1G04417	-	1	-	1719300	1719659	0.000000	0.000000	0.000000
gene:AT1G05785	-	1	+	1730242	1732657	11.301475	8.966140	16.092417
gene:AT1G05790	-	1	+	1732802	1737583	31.753408	11.736493	21.064644
gene:AT1G05805	-	1	+	1744444	1747734	98.294716	35.969269	64.557594
gene:AT1G05810	-	1	+	1748259	1749526	11.751229	5.284118	9.483929
gene:AT1G05820	-	1	+	1749478	1754036	3.950239	1.848274	3.317280
gene:AT1G05830	-	1	+	1754130	1761909	42.041214	16.269384	29.200268
gene:AT1G05835	-	1	+	1762145	1762814	51.634041	18.894592	33.911991
gene:AT1G04433	-	1	-	1762363	1762693	8.947151	3.274056	5.876273
gene:AT1G05840	-	1	-	1762734	1766283	43.127926	15.781926	28.325378
gene:AT1G04437	-	1	+	1764573	1764829	0.751851	0.275127	0.493798
gene:AT1G05880	-	1	+	1775643	1778553	1.839628	0.675837	1.212991
gene:AT1G05850	-	1	-	1766503	1768837	550.614685	236.934982	425.250610
gene:AT1G05860	-	1	+	1768986	1771286	17.563353	7.889182	14.159494
gene:AT1G05870	-	1	-	1771385	1773385	22.969931	9.970140	17.894396
gene:AT1G05900	-	1	+	1786849	1789737	22.358772	8.345656	14.978774
gene:AT1G05890	-	1	+	1779256	1784675	82.313606	32.297974	57.968361
gene:AT1G05894	-	1	+	1784736	1786326	0.730987	0.267492	0.480095
gene:AT1G05910	-	1	+	1790216	1796715	26.387630	9.656101	17.330757
gene:AT1G05950	-	1	-	1804401	1807670	7.305177	2.832004	5.082878
gene:AT1G05940	-	1	-	1801110	1804000	46.271614	19.989597	35.877304
gene:AT1G05990	-	1	+	1818392	1819184	1.063052	0.389006	0.698187
gene:AT1G05970	-	1	-	1815825	1817336	15.464098	6.492064	11.651948
gene:AT1G05960	-	1	-	1807960	1815568	56.322762	21.982124	39.453487
gene:AT1G06002	-	1	+	1820254	1821887	15.399641	5.635235	10.114112
gene:AT1G06000	-	1	-	1820308	1821894	51.288586	18.768179	33.685104
gene:AT1G06010	-	1	+	1822583	1824236	26.589857	9.730103	17.463577
gene:AT1G06020	-	1	+	1824250	1826163	1.250358	0.457547	0.821205
gene:AT1G06050	-	1	-	1830471	1832555	15.649860	5.726798	10.278450
gene:AT1G06080	-	1	+	1843463	1846311	12.486543	4.962918	8.907438
gene:AT1G06060	-	1	+	1832941	1834861	53.032288	20.834690	37.394073
gene:AT1G06070	-	1	-	1834829	1837758	22.844759	8.359648	15.003885
gene:AT1G06030	-	1	+	1826803	1828279	0.486842	0.178151	0.319746
gene:AT1G06040	-	1	-	1828340	1829983	477.101654	185.448547	332.842804
gene:AT1G06045	-	1	+	1829522	1829865	0.000000	0.000000	0.000000
gene:AT1G06135	-	1	+	1862184	1862742	0.416816	0.152527	0.273755
gene:AT1G06090	-	1	+	1846701	1849693	6.265681	2.292819	4.115148
gene:AT1G06100	-	1	+	1851472	1853019	5.541753	2.027910	3.639689
gene:AT1G06110	-	1	-	1853059	1855378	63.134342	24.937569	44.757919
gene:AT1G06120	-	1	+	1855910	1857718	0.426695	0.156142	0.280243
gene:AT1G06130	-	1	-	1857757	1860938	46.701550	17.114122	30.716406
gene:AT1G06160	-	1	+	1882907	1883992	8.120626	2.971604	5.333431
gene:AT1G06170	-	1	-	1884981	1886904	1.011137	0.397503	0.713437
gene:AT1G06180	-	1	+	1889362	1891276	17.278811	6.322885	11.348305
gene:AT1G06140	-	1	+	1864774	1866999	2.133873	0.780854	1.401476
gene:AT1G06143	-	1	-	1867037	1868905	2.151953	0.787470	1.413351
gene:AT1G06150	-	1	-	1868989	1873730	55.488781	20.328634	36.485809
gene:AT1G06148	-	1	-	1874885	1877573	0.101410	0.046498	0.083454
gene:AT1G06190	-	1	-	1892231	1894194	73.123940	34.326843	61.609779
gene:AT1G06200	-	1	-	1894289	1897027	121.304214	48.356518	86.790215
gene:AT1G06210	-	1	+	1897129	1899237	58.562931	23.848812	42.803818
gene:AT1G06220	-	1	+	1899951	1904897	51.711441	19.879890	35.680401
gene:AT1G06270	-	1	-	1917991	1919760	7.907236	2.893518	5.193282
gene:AT1G06230	-	1	+	1906963	1911056	60.454594	22.318857	40.057858
gene:AT1G06240	-	1	+	1911095	1913295	30.756117	11.254674	20.199875
gene:AT1G06250	-	1	-	1913175	1914895	3.569345	1.306141	2.344260
gene:AT1G06265	-	1	-	1914943	1917661	7.231615	3.359565	6.029742
gene:AT1G06260	-	1	+	1916430	1917585	0.000000	0.000000	0.000000
gene:AT1G06320	-	1	+	1930523	1931449	0.319887	0.117057	0.210094
gene:AT1G06330	-	1	-	1931229	1932429	0.654619	0.239547	0.429938
gene:AT1G06310	-	1	+	1926652	1930397	1.386712	0.507443	0.910759
gene:AT1G06290	-	1	+	1922208	1926278	89.402939	32.715473	58.717690
gene:AT1G06380	-	1	+	1944993	1946303	15.632341	5.720387	10.266944
gene:AT1G06350	-	1	-	1935227	1936841	3.326737	1.217362	2.184921
gene:AT1G06360	-	1	-	1938862	1940496	85.851166	32.195278	57.784042
gene:AT1G06390	-	1	+	1946746	1950860	111.466080	42.280178	75.884407
gene:AT1G06400	-	1	-	1950596	1952880	69.225990	25.332064	45.465958
gene:AT1G06440	-	1	-	1963301	1965209	3.130435	1.145529	2.055994
gene:AT1G06410	-	1	+	1954674	1958866	121.381111	47.331955	84.951332
gene:AT1G06420	-	1	+	1958878	1960027	5.792174	2.119547	3.804160
gene:AT1G06430	-	1	-	1960031	1963189	98.734482	42.858894	76.923088
gene:AT1G06450	-	1	+	1965840	1967219	3.284469	1.201895	2.157160
gene:AT1G04463	-	1	-	1966019	1966939	6.694479	2.449730	4.396772
gene:AT1G06460	-	1	-	1967087	1969656	453.295746	165.875809	297.713684
gene:AT1G04467	-	1	+	1968861	1969332	14.392264	5.266603	9.452492
gene:AT1G06470	-	1	+	1969658	1974526	40.305317	16.780352	30.117352
gene:AT1G06475	-	1	-	1973834	1974407	0.046391	0.016976	0.030468
gene:AT1G06490	-	1	+	1978378	1989409	3.695144	1.352175	2.426881
gene:AT1G06500	-	1	+	1989479	1990730	30.713276	13.311640	23.891714
gene:AT1G04473	-	1	-	1989682	1990158	1.409339	0.515723	0.925620
gene:AT1G06515	-	1	-	1990634	1992228	71.601776	26.398254	47.379551
gene:AT1G04477	-	1	+	1991587	1991970	4.824057	1.765281	3.168324
gene:AT1G06510	-	1	+	1992229	1993841	66.587059	24.366392	43.732773
gene:AT1G06520	-	1	-	1993903	1996355	2.629486	0.962215	1.726983
gene:AT1G06530	-	1	+	2001382	2002802	37.713932	13.800767	24.769600
gene:AT1G06540	-	1	-	2001406	2003446	0.707452	0.258880	0.464637
gene:AT1G06550	-	1	-	2003627	2007212	108.406776	39.669601	71.198952
gene:AT1G06620	-	1	+	2025544	2027413	5.081749	1.859579	3.337570
gene:AT1G06560	-	1	+	2007615	2012006	18.167904	6.648233	11.932240
gene:AT1G04483	-	1	-	2010883	2011109	0.000000	0.000000	0.000000
gene:AT1G06570	-	1	-	2011885	2013545	120.481117	48.669930	87.352730
gene:AT1G06580	-	1	-	2013996	2016273	0.530290	0.194051	0.348282
gene:AT1G06590	-	1	-	2016306	2024749	14.176323	5.187582	9.310666
gene:AT1G06630	-	1	+	2027606	2031388	12.401119	7.962835	14.291685
gene:AT1G06700	-	1	-	2052370	2055548	30.947897	13.004466	23.340397
gene:AT1G06710	-	1	-	2055745	2060429	6.314347	2.650292	4.756741
gene:AT1G04493	-	1	+	2055991	2056304	0.000000	0.000000	0.000000
gene:AT1G04497	-	1	+	2056863	2057170	0.000000	0.000000	0.000000
gene:AT1G06720	-	1	-	2060444	2067483	21.215195	8.655566	15.535000
gene:AT1G06730	-	1	+	2067509	2070455	22.872808	8.369913	15.022307
gene:AT1G06770	-	1	-	2078880	2082097	7.876948	3.502847	6.286906
gene:AT1G06740	-	1	+	2070737	2073374	0.334568	0.122429	0.219736
gene:AT1G06750	-	1	+	2072979	2076505	0.317887	0.123265	0.221236
gene:AT1G06760	-	1	-	2076504	2077767	340.385681	124.558311	223.557098
gene:AT1G04503	-	1	+	2076515	2076998	0.000000	0.000000	0.000000
gene:AT1G06780	-	1	+	2083311	2087141	25.231110	9.557261	17.153358
gene:AT1G06790	-	1	+	2087182	2089786	17.705227	8.410666	15.095453
gene:AT1G04507	-	1	-	2088988	2089235	0.008684	0.003178	0.005703
gene:AT1G06800	-	1	-	2089417	2091686	8.101051	3.424093	6.145558
gene:AT1G04513	-	1	+	2089765	2090865	1.331589	0.487272	0.874555
gene:AT1G06820	-	1	-	2092946	2096784	49.965157	21.185177	38.023129
gene:AT1G06830	-	1	+	2097106	2097655	24.903637	9.113059	16.356106
gene:AT1G06840	-	1	-	2097747	2103507	18.365208	6.720433	12.061825
gene:AT1G06850	-	1	+	2105048	2106749	15.612271	6.276916	11.265800
gene:AT1G06870	-	1	+	2108512	2110986	35.965782	13.161062	23.621458
gene:AT1G06640	-	1	+	2031626	2034112	21.208549	8.218681	14.750879
gene:AT1G06645	-	1	+	2034156	2035824	1.319592	0.482882	0.866676
gene:AT1G04487	-	1	-	2035718	2036257	0.000000	0.000000	0.000000
gene:AT1G06650	-	1	+	2035718	2037366	10.016720	3.738655	6.710133
gene:AT1G06660	-	1	-	2037311	2040419	10.270044	3.758147	6.745117
gene:AT1G06670	-	1	+	2040410	2047655	26.317415	9.630406	17.284643
gene:AT1G06680	-	1	+	2047634	2049439	9012.381836	3308.380371	5937.876953
gene:AT1G06690	-	1	-	2049400	2052170	120.896141	44.239872	79.401665
gene:AT1G06890	-	1	-	2111323	2114686	80.015427	36.348431	65.238121
gene:AT1G06930	-	1	+	2128843	2129883	0.355427	0.130062	0.233436
gene:AT1G06923	-	1	+	2126670	2127570	3.058752	1.119298	2.008914
gene:AT1G04533	-	1	-	2127414	2127973	0.000000	0.000000	0.000000
gene:AT1G06925	-	1	-	2127704	2128611	0.000000	0.000000	0.000000
gene:AT1G06900	-	1	-	2114765	2120745	51.750679	18.937273	33.988598
gene:AT1G06910	-	1	+	2120991	2123801	15.237191	5.575789	10.007419
gene:AT1G06970	-	1	+	2137871	2140975	0.000000	0.000000	0.000000
gene:AT1G06980	-	1	-	2142939	2143977	7.624640	2.790106	5.007679
gene:AT1G06990	-	1	+	2148342	2150152	0.000000	0.000000	0.000000
gene:AT1G07000	-	1	-	2150158	2152541	18.202549	6.660911	11.954994
gene:AT1G06950	-	1	-	2130053	2135703	137.087036	50.164650	90.035454
gene:AT1G06960	-	1	+	2135810	2137838	35.861183	17.785505	31.921402
gene:AT1G07025	-	1	-	2157658	2158158	0.495010	0.181140	0.325111
gene:AT1G07010	-	1	+	2152798	2155269	72.241013	28.523829	51.194530
gene:AT1G04537	-	1	+	2155213	2155622	0.252230	0.092299	0.165659
gene:AT1G07020	-	1	-	2155213	2156153	33.659721	12.317199	22.106892
gene:AT1G07030	-	1	-	2158413	2160818	38.870060	14.223833	25.528917
gene:AT1G07040	-	1	-	2160919	2163387	32.961105	12.061552	21.648058
gene:AT1G07050	-	1	-	2163575	2165261	22.703007	12.000530	21.538536
gene:AT1G07090	-	1	-	2173952	2175038	22.505062	8.235342	14.780781
gene:AT1G07060	-	1	-	2166348	2168397	0.126792	0.053880	0.096703
gene:AT1G04557	-	1	+	2166659	2166864	0.000000	0.000000	0.000000
gene:AT1G07070	-	1	+	2168561	2169957	29.538012	10.808928	19.399853
gene:AT1G07080	-	1	+	2169977	2172194	167.322571	61.228825	109.893425
gene:AT1G07135	-	1	-	2189877	2190784	18.056168	6.607345	11.858855
gene:AT1G07160	-	1	-	2197854	2199773	0.520468	0.190456	0.341831
gene:AT1G07150	-	1	-	2193941	2195996	4.783074	1.902084	3.413858
gene:AT1G07175	-	1	+	2202278	2203366	0.159696	0.093524	0.167857
gene:AT1G07140	-	1	-	2191679	2193836	182.004623	66.601479	119.536240
gene:AT1G07170	-	1	+	2199997	2201272	28.271946	15.405701	27.650131
gene:AT1G07110	-	1	-	2178022	2184193	189.141983	69.213264	124.223885
